keyword,word
인내,그러나 나는 나의 달려갈 길과 주 예수께 받은 사명 곧 하나님의 은혜의 복음을 증거하는 일을 마치기를 달갑게 생각하노라
인내,여호와여 내가 주를 기다리며 내 하나님이 응답하시기를 기다리나이다
인내,운동장에서 달리기를 하는 자들이 다 달리나 오직 상을 얻는 자는 하나이니 너희도 그와 같이 얻도록 인내하라
인내,전에는 빛을 받은 후에 너희가 고난을 견디어낸 것을 기억하라
인내,내 영혼아 어찌하여 낙심하며 어찌하여 내 속에서 불안해하는가 너는 하나님을 바라라 나는 그가 나타나 도우심으로 내 얼굴을 찬양하리로다
인내,여호와를 기다리는 자는 새 힘을 얻으리니 독수리가 날개치며 올라감 같을 것이요 달려가도 피곤하지 아니하고 걸어가도 곤비하지 아니하리로다
인내,수고하고 무거운 짐 진 자들아 다 내게 오라 내가 너희를 쉬게 하리라
인내,이제 인내와 위로의 하나님이 너희에게 하나가 되게 하시기를 원하노라
인내,너희가 모든 사람에게 미움을 받으나 끝까지 견디는 자는 구원을 얻으리라
인내,여호와는 마음이 상한 자를 가까이하시며 중심에 통회하는 자를 구원하시는도다
인내,구하라 그리하면 너희에게 주실 것이요 찾으라 그리하면 찾을 것이요 문을 두드리라 그리하면 너희에게 열릴 것이다
인내,내가 여호와를 기다리고 기다렸더니 나를 향해 귀를 기울이시며 나의 부르짖음을 들으셨다
인내,우리가 모든 일에 하나님의 사자로서 스스로 온전하게 하며 큰 인내와 고난과 궁핍과 혼란 중에 있으니
인내,너희가 당한 유혹은 인류가 당하는 것이며 하나님은 신실하셔서 너희가 감당할 수 없는 시험을 주지 아니하시고 시험을 당할 즈음에 또한 피할 길을 내사 너희로 능히 감당하게 하시느니라
인내,그러므로 우리가 낙심하지 아니하노니 우리의 겉 사람은 후패하나 우리의 속 사람은 날로 새로워지나니
인내,여호와 앞에 잠잠하고 참아 기다리라 자기를 잘되게 하려는 자와 악한 꾀를 꾸미는 자를 보고 불평하지 말라
인내,그러므로 형제들아 주의 강림까지 인내하라 보라 농부가 땅의 귀한 열매를 기다리며 늦은 비와 이른 비를 기다리며 인내하느니라
인내,가만히 있어 내가 하나님 됨을 알지어다
인내,현재의 고난은 장차 우리에게 나타날 영광과 비교할 수 없도다
인내,우리 영혼이 여호와를 기다리며 그는 우리의 도움과 방패시라
인내,주의 진리로 나를 인도하시며 나를 가르치소서 나는 종일토록 주를 기다리나이다
인내,제자들의 마음을 굳건하게 하고 믿음에 머물러 있으라 권하며 우리가 하나님의 나라에 들어가려면 많은 환난을 겪어야 한다고 말하였다
인내,여호와를 기다리라 담대하고 강하게 하며 여호와를 기다리라
인내,나는 항상 소망을 품고 주를 더욱 찬송하리이다
인내,오호라 목마른 자들아 다 물러오라 너희는 나아와서 값을 내지 않고 사라
인내,우리가 고난을 당할 때 너희의 위로와 구원이 너희에게 이루어지기 위한 것이라
인내,우리가 소망하는 것을 기다리면 인내로 기다리는 자가 되는 것이다
인내,우리가 모든 일에 하나님의 사자로서 스스로 온전하게 하며 큰 인내와 고난과 궁핍과 혼란 중에 있으니
인내,우리가 선을 행하되 낙심하지 말지니 때가 이르면 거두리라
인내,운동장에서 달리기를 하는 자들이 다 달리나 오직 상을 얻는 자는 하나이니 너희도 그와 같이 얻도록 인내하라
인내,우리가 이 직분을 받아 은혜를 입었으므로 낙심하지 아니하고
인내,보라 인내하는 자들은 복이 있다 너희가 욥의 인내를 들었고 여호와께서 그의 나중을 보상하신 것을 보았느니라
인내,우리가 소망하는 것을 기다리면 인내로 기다리는 자가 되는 것이다
인내,예수께서 이르시되 너희 믿음이 적음으로 인함이라 진실로 너희에게 이르노니 만일 너희에게 겨자씨 한 알만한 믿음이 있으면 이 산을 명하여 여기서 저기로 옮겨지라 하여도 옮겨질 것이요 너희가 할 수 없는 일이 없으리라
인내,내가 여호와를 기다리고 기다렸더니 나를 향해 귀를 기울이시며 나의 부르짖음을 들으셨다
인내,회당을 떠날 때에 많은 유대인과 경건한 이방인이 바울과 바나바를 따라오니 그들은 그들에게 말하여 하나님 은혜의 말씀을 더욱 간절히 듣게 하니라
인내,너희가 모든 사람에게 미움을 받으나 끝까지 견디는 자는 구원을 얻으리라
인내,나는 여호와를 기다리며 내 영혼이 기다리며 그의 말씀을 바란다
인내,전에 기록된 바는 우리에게 교훈을 주려 함이라 우리로 하여금 성경을 통해 인내와 위로를 얻고 소망을 가지게 하려 함이라
인내,여호와를 기다리는 자는 새 힘을 얻으리니 독수리가 날개치며 올라감 같을 것이요 달려가도 피곤하지 아니하고 걸어가도 곤비하지 아니하리로다
인내,너희가 하나님의 뜻을 행한 후에 약속을 받기 위하여 인내가 필요하니
인내,내 영혼아 어찌하여 낙심하며 어찌하여 내 속에서 불안해하는가 너는 하나님을 바라라
인내,여호와를 바라는 너희들아 담대하고 강하게 하라
인내,두려워 말라 내가 너와 함께하미라 놀라지 말라 나는 네 하나님이 됨이라 내가 너를 강하게 하리라
순종,너희가 나를 사랑하면 내 계명을 지키리라
순종,그러므로 너희는 여호와 너희 하나님을 사랑하고 그의 모든 명령과 규례와 법도를 지킬지니라
순종,베드로와 사도들이 대답하여 이르되 하나님께 순종하는 것이 사람에게 순종하는 것보다 마땅하니라
순종,예수께서 대답하여 이르시되 사람이 나를 사랑하면 내 말을 지키리니 내 아버지께서 그를 사랑하실 것이요 우리는 그에게 가서 거처를 함께 하리라
순종,네가 네 하나님 여호와의 말씀을 듣고 그를 지켜 행하면 여호와 너희 하나님이 너를 세상 모든 민족 위에 뛰어나게 하시리라
순종,너희는 말씀을 행하는 자가 되고 듣기만 하는 자가 되어 자신을 속이지 말라
순종,그런즉 너희가 내 말을 잘 듣고 내 언약을 지키면 너희가 모든 민족 중에서 내 소유가 되리니 이는 온 땅이 다 내 것이기 때문이라
순종,너희 자신을 종으로 드리는 자가 누구든지 그에게 순종하는 자가 되나니 그 종의 순종함이 곧 그 종에게 순종함이니라
순종,그가 아들이시라도 받으신 고난으로 순종함을 배워서
순종,너희가 잘 달려가더니 누가 너희를 막아 진리를 순종하지 못하게 하더냐
순종,우리가 그를 알았다 하는 우리가 그 계명을 지키지 아니하면 이는 거짓말하는 자요 진리가 그 속에 있지 아니한 자니라
순종,네 자손이 복을 받으리니 그 자손은 천하 만민을 복되게 하리라 이는 네가 내 말을 순종하였음이라
순종,그런즉 누구든지 내 말을 듣고 행하는 자는 그 집을 반석 위에 지은 지혜로운 사람 같으리라
순종,그가 책을 취하여 백성에게 읽어 들려주매 그들이 다 대답하여 이르되 여호와의 명령을 우리가 다 행하리이다
순종,너희가 즐겨 순종하면 땅의 아름다운 소산을 먹을 것이요
순종,자녀들아 주 안에서 너희 부모에게 순종하라 이것이 옳으니라 네 아버지와 어머니를 공경하라 이것은 약속이 있는 첫 계명이니
순종,사람의 모양으로 나타나시어 자기를 낮추시고 죽기까지 복종하셨으니 곧 십자가에 죽으심이라
순종,아브라함은 하나님의 부르심을 받아 순종하여 자기가 받을 기업을 얻으러 나가되 어디로 가는지 알지 못하고 나갔으며
순종,내가 아버지의 계명을 지키고 그 사랑 안에 거하는 것 같이 너희도 내 계명을 지키면 내 사랑 안에 거하리라
순종,하나님의 뜻대로 행하는 자가 내 형제요 자매요 어머니이니라
순종,내가 깨닫고 지체하지 아니하고 주의 계명을 지켰나이다
순종,너희가 지혜에 있어 선하고 악에 대해 미혹되지 아니하는 것을 내가 기쁘게 생각하노니 너희가 선한 일에 분발하며 악을 피하라
순종,할례나 무할례가 아무 것도 아니요 오직 하나님의 계명을 지키는 것이 중요하니라
순종,너희 인도자들에게 순종하고 복종하라 그들이 너희 영혼을 위해 깨어서 취할 책임이 있나니
순종,누구든지 하늘에 계신 내 아버지의 뜻을 행하는 자가 내 형제요 자매요 어머니이니라
순종,종들아 모든 일에 육체상 주인에게 순종하되 사람에게 보이기 위해서가 아니라 하나님을 경외하는 마음으로 순종하라
순종,우리가 모든 이론을 파하고 하나님 아는 것을 대적하는 모든 높은 것을 무너뜨리며 모든 생각을 사로잡아 그리스도께 순종케 하니
순종,그러므로 하나님께 복종하고 마귀를 대적하라 그리하면 그가 너희에게서 도망하리라
순종,네가 여호와의 말씀을 듣고 그의 모든 명령을 지키면 네가 다시 여호와께로 돌아와 그의 명령을 지킬 것이다
순종,하나님의 계명은 무겁지 않나니 이는 하나님을 사랑하는 것이며 그의 계명을 지키는 것이다
순종,그가 대답하여 이르되 예 아버지 하고 가게 되었으나 다른 아들은 대답하여 이르되 나는 가지 않겠다고 하였으나 결국에는 순종하였더라
순종,너희가 배우고 받으며 듣고 본 바를 행하라 그리하면 평강의 하나님이 너희와 함께 계시리라
순종,나는 율법 밖에 있는 자에게는 율법 밖에 있는 자 같이 된 자라 이는 율법 밖에 있는 자를 얻고자 함이라
순종,예수께서 자기를 믿는 유대인들에게 이르시되 너희가 내 말에 거하면 참으로 내 제자가 되고
순종,하나님을 속일 수 없나니 사람이 무엇으로 심든지 그대로 거두리라 우리는 선을 행하되 낙심하지 말고 때가 되면 거두리라
순종,너희가 이것을 알고 행하면 복이 있느니라
순종,왜 나를 주님이라 부르면서 내가 너희에게 말하는 것을 행하지 아니하느냐
순종,너희는 여호와 너희 하나님께서 명하신 모든 길로 가라 그리하면 너희가 살고 복을 받으며 오래 살리라
순종,사람들은 이 사람이 누구인지 말하되 바람과 바다가 그를 순종하는 것이 놀랍다고 하였다
순종,내가 고난 당하기 전에는 그릇 행하였더니 이제는 주의 말씀을 지키나이다
순종,네가 오른쪽이나 왼쪽으로 돌아가든지 네 귀에 들려오는 말이 너에게 이르되 이것이 바로 가는 길이라 하리라
순종,율법을 듣는 자가 의롭다 하심을 얻는 것이 아니요 율법을 행하는 자가 의롭다 하심을 얻느니라
순종,하늘에 계신 내 아버지의 뜻을 행하는 자가 내 형제요 자매요 어머니이니라
순종,너희가 내 계명을 지키면 나도 너희를 사랑한 것 같이 너희도 나를 사랑하는 자가 되리라
순종,그들이 하나님의 언약을 지키지 아니하고 그의 법을 거역하였도다
순종,할례나 무할례가 아무 것도 아니요 오직 하나님의 계명을 지키는 것이 중요하니라
순종,종들아 두려워하고 떨며 정직한 마음으로 육신의 주인에게 순종하라 사람에게 보이려고 하지 말고 그리스도께서 하듯이 하라
